MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Lot Area,Bsmt Full Bath,Open Porch SF,Lot Frontage,Heating QC,Mas Vnr Area,Overall Qual,SalePrice
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0647224044153413,-0.8216180619444433,-0.7086318078407263,0.4870515600284291,0.8892440102472671,-0.5744691897244197,-0.0628817956934606,5.146128035678238
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0647224044153413,-0.8216180619444433,0.4932835102860901,0.4870515600284291,-0.1545114993728199,-0.5744691897244197,-0.775785874776296,5.167317334748176
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1490339232201584,-0.8216180619444433,1.5750072966002249,-0.2223462621017078,-1.1982670089929068,-0.5744691897244197,-0.775785874776296,5.093421685162235
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0603311135680229,1.0874356702205863,0.0275413245119487,1.0545698177325389,0.8892440102472671,-0.557356705837562,-0.0628817956934606,5.273001272063738
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0775747700868074,1.0874356702205863,0.4331877443797493,0.2605487176203001,-0.1545114993728199,0.834458650293529,-0.0628817956934606,5.201397124320452
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5901056265458519,1.0874356702205863,0.9440017545836462,0.4870515600284291,-0.1545114993728199,0.6234046823556176,-0.0628817956934606,5.408239965311849
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.449372222443299,-0.8216180619444433,-0.0776262658241477,0.7235175007384748,-1.1982670089929068,0.4294631983045639,0.6500222833893747,5.311753861055754
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3722580284145029,-0.8216180619444433,0.3730919784734084,1.4329153228686118,-1.1982670089929068,2.7111277165522543,-0.0628817956934606,5.28668096935493
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4442312761747126,1.0874356702205863,-0.7086318078407263,2.378779085708794,-0.1545114993728199,0.6576296501293329,-0.0628817956934606,5.041392685158225
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3096670075944635,-0.8216180619444433,-0.7086318078407263,0.2605487176203001,-0.1545114993728199,-0.5744691897244197,-1.4886899538591314,5.020775488193558
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1726822760556559,1.0874356702205863,-0.7086318078407263,0.1559992430343652,-1.1982670089929068,0.3610132627571332,-0.775785874776296,5.176091259055681
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2189507924729335,1.0874356702205863,-0.7086318078407263,0.0141196786083378,-0.1545114993728199,-0.5744691897244197,-0.0628817956934606,5.194514341882467
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.280363613863521,-0.8216180619444433,-0.7086318078407263,0.2605487176203001,-0.1545114993728199,0.1556634561148411,0.6500222833893747,5.2455126678141495
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.110990920832619,1.0874356702205863,-0.7086318078407263,-0.1750530739596986,-1.1982670089929068,-0.5744691897244197,-0.0628817956934606,5.174641192660449
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0647224044153413,1.0874356702205863,-0.7086318078407263,0.4870515600284291,-0.1545114993728199,0.4693923273738985,-0.0628817956934606,5.143014800254095
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2951438343857069,-0.8216180619444433,-0.7086318078407263,-0.1750530739596986,-1.1982670089929068,0.4294631983045639,-0.0628817956934606,5.190331698170292
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1739675126228025,-0.8216180619444433,-0.1827938561602441,0.0141196786083378,-1.1982670089929068,-0.5744691897244197,-0.775785874776296,5.079181246047625
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1739675126228025,-0.8216180619444433,-0.7086318078407263,0.0141196786083378,-0.1545114993728199,-0.5744691897244197,-0.775785874776296,5.184691430817598
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0380965209563866,1.0874356702205863,2.130893131233878,0.4870515600284291,-1.1982670089929068,-0.5744691897244197,-1.4886899538591314,5.158362492095249
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.181442971090003,1.0874356702205863,-0.7086318078407263,2.378779085708794,-1.1982670089929068,1.7014911672276511,-0.0628817956934606,5.2455126678141495
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2019856697865983,-0.8216180619444433,-0.7086318078407263,0.2032924311763743,-0.1545114993728199,3.133235652428077,-0.775785874776296,5.184691430817598
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0798881959076712,-0.8216180619444433,-0.7086318078407263,0.2978788074603926,0.8892440102472671,3.1731647814974115,-0.775785874776296,5.130333768495007
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.253909227099321,1.0874356702205863,-0.7086318078407263,-0.7898645198058174,-0.1545114993728199,-0.1181362860748817,-0.0628817956934606,5.117271295655764
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0681710566276171,1.0874356702205863,-0.7086318078407263,0.43975837188642,-1.1982670089929068,-0.5744691897244197,-0.775785874776296,5.089905111439398
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3812546843845292,-0.8216180619444433,-0.7086318078407263,-0.1277598858176895,-1.1982670089929068,-0.5744691897244197,-0.775785874776296,5.1003705451175625
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0424663252846851,-0.8216180619444433,-0.7086318078407263,-0.4588122028117534,-1.1982670089929068,-0.5744691897244197,-1.4886899538591314,5.060697840353612
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5726264092326581,1.0874356702205863,-0.0776262658241477,0.2505856193183834,0.8892440102472671,-0.1751778990310739,-0.775785874776296,5.217220655644518
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2086688999357607,1.0874356702205863,-0.7086318078407263,0.4870515600284291,-1.1982670089929068,-0.5744691897244197,-0.775785874776296,5.05307844348342
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3184281027700804,1.0874356702205863,-0.7086318078407263,-0.4588122028117534,-0.1545114993728199,-0.5744691897244197,-0.775785874776296,5.162862993321926
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0733334894152236,-0.8216180619444433,-0.7086318078407263,0.2505856193183834,-1.1982670089929068,0.2241133916622718,-0.775785874776296,5.012415374762433
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0657291071500386,1.0874356702205863,0.4031398614265788,1.7639676398626756,-1.1982670089929068,-0.5744691897244197,-2.2015940329419665,4.977723605288848
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1690621271486253,1.0874356702205863,-0.7086318078407263,0.3924651837444108,0.8892440102472671,-0.5744691897244197,0.6500222833893747,5.183269843682805
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0647224044153413,-0.8216180619444433,-0.7086318078407263,-0.4588122028117534,-1.1982670089929068,-0.5744691897244197,-0.775785874776296,5.113609151073028
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2703602551587976,1.0874356702205863,-0.7086318078407263,-0.9317440842318448,0.8892440102472671,-0.5744691897244197,-0.0628817956934606,5.12057393120585
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.5955251066468876,-0.8216180619444433,0.6435229250519422,-0.7898645198058174,-0.1545114993728199,-0.5744691897244197,-2.2015940329419665,4.999565488225982
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0393817575235332,-0.8216180619444433,-0.7086318078407263,-0.4588122028117534,0.8892440102472671,-0.5744691897244197,-0.775785874776296,5.130333768495007
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0895059836422507,-0.8216180619444433,-0.7086318078407263,-0.4588122028117534,0.8892440102472671,-0.5744691897244197,-0.775785874776296,5.173186268412274
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.2515958012784572,-0.8216180619444433,-0.7086318078407263,0.4870515600284291,-0.1545114993728199,-0.5744691897244197,-1.4886899538591314,5.056904851336473
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.1390090779964149,-0.8216180619444433,-0.7086318078407263,-0.8371577079478265,0.8892440102472671,-0.5744691897244197,-0.775785874776296,5.039414119176137
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0162474993148944,-0.8216180619444433,-0.7086318078407263,-0.4588122028117534,0.8892440102472671,-0.5744691897244197,-0.775785874776296,5.096910013008056
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0393817575235332,-0.8216180619444433,-0.7086318078407263,-0.4588122028117534,-1.1982670089929068,-0.5744691897244197,-1.4886899538591314,5.15503222879097
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.3731791805305256,-0.8216180619444433,-0.7086318078407263,-0.4588122028117534,0.8892440102472671,-0.5744691897244197,0.6500222833893747,5.194514341882467
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.6045217626169138,1.0874356702205863,0.5083074517626753,0.9599834414485204,-0.1545114993728199,-0.5744691897244197,-2.914498112024802,4.770852011642144
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.6045217626169138,-0.8216180619444433,-0.7086318078407263,0.9599834414485204,0.8892440102472671,-0.5744691897244197,-1.4886899538591314,5.021189299069938
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0895059836422507,-0.8216180619444433,-0.7086318078407263,-0.4588122028117534,-1.1982670089929068,-0.5744691897244197,-0.775785874776296,5.02530586526477
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0895059836422507,-0.8216180619444433,-0.2579135635431702,-0.4588122028117534,-1.1982670089929068,-0.5744691897244197,-2.2015940329419665,4.894869656745253
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0555972247886005,-0.8216180619444433,-0.7086318078407263,0.5343447481704382,-1.1982670089929068,2.1635282321728084,-0.0628817956934606,5.278753600952829
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.005065941180719,-0.8216180619444433,-0.7086318078407263,0.6289311244544565,-2.242022518612994,1.108258392483252,-0.0628817956934606,5.187520720836463
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1794725433425128,1.0874356702205863,-0.7086318078407263,0.3451719956024017,-0.1545114993728199,-0.5744691897244197,-0.0628817956934606,5.212187604403958
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1978514262527092,1.0874356702205863,-0.7086318078407263,1.0072766295905295,-1.1982670089929068,1.5246621670634553,-0.775785874776296,5.301029995663981
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2690750185916509,1.0874356702205863,-0.7086318078407263,-0.3642258265277352,-0.1545114993728199,-0.5744691897244197,-0.0628817956934606,5.156851901070011
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0450367984189783,-0.8216180619444433,-0.7086318078407263,0.9599834414485204,-0.1545114993728199,0.2412258755491295,-0.0628817956934606,5.130333768495007
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1788514115779595,1.0874356702205863,-0.7086318078407263,-0.2696394502437169,-1.1982670089929068,-0.5744691897244197,-0.775785874776296,5.184691430817598
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9634668493019396,1.0874356702205863,-0.1076741487773181,0.2605487176203001,0.8892440102472671,-0.4033443508558429,-0.0628817956934606,5.19728055812562
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1418365984441374,-0.8216180619444433,-0.2879614464963406,0.4870515600284291,-2.242022518612994,-0.1067279634836432,-0.0628817956934606,5.054995861529141
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2622417782667539,-0.8216180619444433,-0.2879614464963406,-0.4588122028117534,-0.1545114993728199,-0.5744691897244197,-0.775785874776296,5.123851640967086
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2004433859060224,-0.8216180619444433,-0.7086318078407263,-0.4588122028117534,-2.242022518612994,-0.5744691897244197,-2.2015940329419665,4.968015713993641
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2621347411290593,-0.8216180619444433,-0.7086318078407263,-0.4588122028117534,-0.1545114993728199,-0.5744691897244197,-0.0628817956934606,5.108903127667313
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3731791805305256,-0.8216180619444433,-0.7086318078407263,-0.4588122028117534,-2.242022518612994,-0.5744691897244197,-1.4886899538591314,4.954242509439325
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3731791805305256,1.0874356702205863,-0.7086318078407263,-0.4588122028117534,-0.1545114993728199,-0.5744691897244197,-0.775785874776296,5.139879086401237
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3539006320233266,-0.8216180619444433,-0.7086318078407263,0.0614128667503469,-0.1545114993728199,-0.5744691897244197,-0.775785874776296,5.107209969647869
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.326910664113248,-0.8216180619444433,-0.7086318078407263,0.0141196786083378,-1.1982670089929068,-0.5744691897244197,-0.775785874776296,5.143014800254095
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3731791805305256,1.0874356702205863,0.3129962125670676,-0.4588122028117534,-1.1982670089929068,-0.5744691897244197,-0.775785874776296,5.075181854618692
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2703602551587976,1.0874356702205863,-0.7086318078407263,0.4870515600284291,-1.1982670089929068,-0.5744691897244197,-0.775785874776296,5.139879086401237
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2792283874721091,1.0874356702205863,-0.7086318078407263,0.0141196786083378,-1.1982670089929068,-0.5744691897244197,-0.775785874776296,5.122215878272827
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0895059836422507,-0.8216180619444433,2.356252253382656,-0.4588122028117534,-1.1982670089929068,-0.5744691897244197,-1.4886899538591314,5.125481265700594
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2621347411290593,-0.8216180619444433,-0.1677699146836589,-0.4588122028117534,-1.1982670089929068,-0.5744691897244197,-0.0628817956934606,5.130333768495007
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3256254275461014,-0.8216180619444433,0.1176849733714599,0.2978788074603926,-1.1982670089929068,1.821278554435655,-0.0628817956934606,5.160618572399474
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1927319665031428,1.0874356702205863,-0.1076741487773181,0.2505856193183834,-0.1545114993728199,0.1328468109323642,-0.775785874776296,5.161368002234975
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2785857691885358,1.0874356702205863,-0.7086318078407263,0.4870515600284291,-1.1982670089929068,-0.5744691897244197,-0.0628817956934606,5.103803720955957
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4502933745593217,-0.8216180619444433,-0.7086318078407263,-0.4588122028117534,-0.1545114993728199,-0.5744691897244197,-0.775785874776296,5.039414119176137
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.790881064853171,-0.8216180619444433,-0.7086318078407263,-0.3747583706117634,-1.1982670089929068,-0.5744691897244197,-0.0628817956934606,5.060697840353612
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0432374672249731,-0.8216180619444433,-0.7086318078407263,-0.4588122028117534,-0.1545114993728199,-0.5744691897244197,-0.775785874776296,5.041392685158225
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.7741729894802651,-0.8216180619444433,-0.7086318078407263,-0.0804666976756804,-0.1545114993728199,-0.5744691897244197,-0.0628817956934606,5.110252917353403
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0261438208819233,1.0874356702205863,-0.2879614464963406,-0.6006917672377808,-0.1545114993728199,-0.5744691897244197,-0.0628817956934606,5.014940349792936
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.5633941924682226,-0.8216180619444433,-0.7086318078407263,-0.8371577079478265,0.8892440102472671,-0.5744691897244197,-0.775785874776296,4.8228216453031045
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.7141309552754989,-0.8216180619444433,-0.7086318078407263,0.9599834414485204,-1.1982670089929068,-0.5744691897244197,-0.775785874776296,5.113943352306837
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.0261653074009433,-0.8216180619444433,-0.7086318078407263,0.9599834414485204,0.8892440102472671,-0.5744691897244197,-0.775785874776296,5.110589710299249
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.4752269639619658,-0.8216180619444433,-0.1677699146836589,-0.6006917672377808,-1.1982670089929068,-0.5744691897244197,-0.775785874776296,5.176091259055681
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.4502933745593217,-0.8216180619444433,3.603239395939228,-0.4588122028117534,-1.1982670089929068,-0.5744691897244197,-0.775785874776296,5.031408464251625
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.3182995791133657,-0.8216180619444433,-0.7086318078407263,-0.3169326383857261,-0.1545114993728199,-0.5744691897244197,-1.4886899538591314,4.975661533181058
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.3222838124715202,-0.8216180619444433,-0.7086318078407263,-0.4588122028117534,-0.1545114993728199,1.4790288766985014,-0.775785874776296,5.095169351431755
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.8643965964939566,-0.8216180619444433,-0.7086318078407263,-0.4588122028117534,-0.1545114993728199,-0.5744691897244197,0.6500222833893747,5.130333768495007
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0039092282702871,-0.8216180619444433,-0.7086318078407263,-0.64798495537979,-0.1545114993728199,-0.5744691897244197,-0.775785874776296,5.012837224705172
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.5274075685881178,-0.8216180619444433,-0.2278656805899997,-0.4588122028117534,-1.1982670089929068,-0.5744691897244197,-1.4886899538591314,4.968482948553935
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.5274075685881178,-0.8216180619444433,-0.5283445101217039,-0.9317440842318448,-1.1982670089929068,-0.5744691897244197,-0.775785874776296,5.112269768417271
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.5274075685881178,-0.8216180619444433,-0.7086318078407263,-0.9317440842318448,-1.1982670089929068,-0.5744691897244197,-0.775785874776296,4.968482948553935
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.346960354560735,-0.8216180619444433,-0.7086318078407263,-0.3642258265277352,-1.1982670089929068,-0.5744691897244197,-1.4886899538591314,4.903089986991944
