,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS SubClass_20,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Utilities_NoSeWa,Utilities_NoSewr,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_Mod,Land Slope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_PreCast,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Exter Cond_Fa,Exter Cond_Gd,Exter Cond_Po,Exter Cond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Bsmt Qual_Fa,Bsmt Qual_Gd,Bsmt Qual_None,Bsmt Qual_Po,Bsmt Qual_TA,Bsmt Cond_Fa,Bsmt Cond_Gd,Bsmt Cond_None,Bsmt Cond_Po,Bsmt Cond_TA,Bsmt Exposure_Gd,Bsmt Exposure_Mn,Bsmt Exposure_No,Bsmt Exposure_None,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_None,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,BsmtFin Type 2_BLQ,BsmtFin Type 2_GLQ,BsmtFin Type 2_LwQ,BsmtFin Type 2_None,BsmtFin Type 2_Rec,BsmtFin Type 2_Unf,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,Central Air_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Kitchen Qual_Fa,Kitchen Qual_Gd,Kitchen Qual_Po,Kitchen Qual_TA,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sal,Functional_Sev,Functional_Typ,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Garage Finish_None,Garage Finish_RFn,Garage Finish_Unf,Garage Qual_Fa,Garage Qual_Gd,Garage Qual_None,Garage Qual_Po,Garage Qual_TA,Garage Cond_Fa,Garage Cond_Gd,Garage Cond_None,Garage Cond_Po,Garage Cond_TA,Paved Drive_P,Paved Drive_Y,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD ,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,SalePrice,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice
666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.096910013008056,-0.45037049749219954,-0.2630519626867848,-1.4823514818481127,-0.49861418156436504,-0.5602506622401621,-1.4257829425368471,-0.5719579131110392,0.21110134431040448,-0.2893588991052582,-0.7709785346507365,-0.6451127054704598,-1.014949755818238,-0.7701439233147819,-0.09152141883752969,-1.4458230046684886,-0.8118604665246677,-0.254283372769419,-1.0708576361942443,-0.7388053536775582,-1.0290133758749413,-0.21916118671384013,-1.5534207935802156,0.6177763826616195,-0.7949828325690623,-1.0256460837852641,-0.5640725044970548,-0.7611264673004798,-0.706366132079837,2.803166657248534,-0.10347023637003373,-0.2826675090402414,-0.06982230996098338,-0.08990216604316528,0.2938705315491539,-0.6038725025068505,5.096910013008056
667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.309630167425898,0.16321132095492752,-0.3697097389865663,0.6167959909411033,-0.49861418156436504,0.8855845538962933,0.7286685239399878,-0.5719579131110392,-0.9566586034227955,-0.2893588991052582,1.7325124493178674,0.6060122420622164,0.4666720753141202,-0.7701439233147819,-0.09152141883752969,-0.2931631053385854,-0.8118604665246677,-0.254283372769419,0.7364205590443493,-0.7388053536775582,0.16868176824687345,-0.21916118671384013,-0.9249485049733572,-0.9259609562445232,0.8035809930396455,0.28569861774438,0.6859191541789992,0.6880349083184565,1.8104291072081329,-0.3603816034627449,-0.10347023637003373,-0.2826675090402414,-0.06982230996098338,-0.08990216604316528,2.1141752921895933,-0.6038725025068505,5.309630167425898
668,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.164352855784437,-0.45037049749219954,-0.23096689719589872,-0.7826356575850407,1.3080902186870247,0.7212850975171506,0.4414083284097432,-0.5719579131110392,-0.055079232011133766,-0.2893588991052582,0.005889519567323601,-0.1586858432073178,-0.4574581515616558,-0.7701439233147819,-0.09152141883752969,-1.0121102967850335,1.0931896549246596,-0.254283372769419,-1.0708576361942443,-0.7388053536775582,0.16868176824687345,-0.21916118671384013,-0.9249485049733572,-0.9259609562445232,0.6437246104787747,-1.0256460837852641,-0.429814141157775,1.346744624508882,-0.706366132079837,-0.3603816034627449,-0.10347023637003373,-0.2826675090402414,-0.06982230996098338,-0.08990216604316528,0.2938705315491539,-0.6038725025068505,5.164352855784437
669,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.073718350346122,-0.45037049749219954,-0.5097059036479715,-1.4823514818481127,-0.49861418156436504,-1.9732259871007887,-1.665166438812051,-0.5719579131110392,-0.9566586034227955,-0.2893588991052582,0.5110782831484321,-0.5859526816816993,-0.5478621954951557,1.0757466971817793,10.383948711217656,1.410429152654085,1.0931896549246596,-0.254283372769419,-1.0708576361942443,-0.7388053536775582,2.5640720564905033,-0.21916118671384013,2.217412938060934,-0.9259609562445232,0.7236528017592101,-1.0256460837852641,-0.1705566119508897,-0.7611264673004798,2.0129298735876247,-0.3603816034627449,-0.10347023637003373,-0.2826675090402414,-0.06982230996098338,-0.08990216604316528,-1.1623732769631976,-1.3644329333334033,5.073718350346122
670,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.438225807604529,0.2576085237929471,-0.06527761368436982,0.6167959909411033,0.40473801856132985,0.8527246626204648,0.6329151254299064,-0.5719579131110392,1.136293508782848,-0.2893588991052582,-0.9752993234768736,0.09986537186948745,-0.16113378533518416,1.5261904460828268,-0.09152141883752969,1.1505922600932763,1.0931896549246596,-0.254283372769419,0.7364205590443493,1.2598863182935425,0.16868176824687345,-0.21916118671384013,0.9604683608472177,0.6177763826616195,0.7636168973994278,0.28569861774438,0.4914760072738352,1.322043010151741,1.752571745385421,-0.3603816034627449,-0.10347023637003373,-0.2826675090402414,-0.06982230996098338,-0.08990216604316528,-0.07019042057893399,-1.3644329333334033,5.438225807604529
671,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.062581984228163,-0.8279593088442777,-0.21993765593340664,-1.4823514818481127,0.40473801856132985,-0.46167098841267645,1.0159287194702324,-0.5719579131110392,-0.9566586034227955,-0.2893588991052582,0.6772292542817744,-0.423810394260652,-0.19880213697414242,-0.7701439233147819,-0.09152141883752969,-0.8108832296138809,-0.8118604665246677,-0.254283372769419,-1.0708576361942443,-0.7388053536775582,-1.0290133758749413,-0.21916118671384013,-0.9249485049733572,-0.9259609562445232,-0.7949828325690623,-1.0256460837852641,-0.7816636450814051,-0.7611264673004798,-0.706366132079837,-0.3603816034627449,-0.10347023637003373,-0.2826675090402414,-0.06982230996098338,-0.08990216604316528,-0.43425137270702185,0.15668792831970232,5.062581984228163
672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.204119982655925,11.490875661517274,6.71983641162852,2.7159434637303193,-0.49861418156436504,1.18132357537875,1.111682117980314,3.753860996548942,11.158850854309154,-0.2893588991052582,-0.2276199533768332,11.05980755673542,8.839091032933243,1.4356373213037503,-0.09152141883752969,8.076319960304305,2.9982397763739868,-0.254283372769419,0.7364205590443493,1.2598863182935425,0.16868176824687345,-0.21916118671384013,3.474357515274651,3.705251060473905,1.1632578538016047,0.28569861774438,4.357190951697929,1.0009220235089087,3.5172212809781356,-0.3603816034627449,-0.10347023637003373,-0.2826675090402414,11.927448218038823,-0.08990216604316528,-1.8904951812193733,0.15668792831970232,5.204119982655925
673,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.474560065869779,0.5879987337260155,0.050278754997649576,1.3165118152041753,-0.49861418156436504,1.115603792827093,1.0159287194702324,-0.5719579131110392,-0.9566586034227955,-0.2893588991052582,1.0926066821151301,-0.018454675708033594,-0.2967398512354339,2.3295591941228397,-0.09152141883752969,1.7210612272192625,-0.8118604665246677,-0.254283372769419,0.7364205590443493,1.2598863182935425,1.3663769123686882,-0.21916118671384013,2.217412938060934,0.6177763826616195,1.0833296625211692,1.597043319274024,0.9035102947633493,0.6880349083184565,0.21935165708355425,-0.3603816034627449,-0.10347023637003373,-0.2826675090402414,-0.06982230996098338,-0.08990216604316528,1.7501143400615053,-1.3644329333334033,5.474560065869779
674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.146128035678238,0.0,0.7517635657495613,-0.7826356575850407,-0.49861418156436504,0.19552683710389415,-0.32461885967090925,-0.1589400272641063,0.3849773659397964,-0.2893588991052582,-0.6407520978164952,-0.340548138557952,-0.6658896972972249,-0.7701439233147819,-0.09152141883752969,-1.1742641470297488,-0.8118604665246677,-0.254283372769419,-1.0708576361942443,-0.7388053536775582,0.16868176824687345,-0.21916118671384013,-0.9249485049733572,-0.9259609562445232,-0.035665015404926094,-1.0256460837852641,-0.6196276893271017,-0.1682877227290968,-0.706366132079837,-0.3603816034627449,-0.10347023637003373,-0.2826675090402414,-0.06982230996098338,-0.08990216604316528,0.2938705315491539,0.9172483591462551,5.146128035678238
675,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.193124598354461,-1.2527467216153656,0.41324105836329833,-0.7826356575850407,-0.49861418156436504,0.7541449887929792,0.489285027664784,-0.5719579131110392,0.5803195630789898,-0.2893588991052582,-0.6587143649660457,-0.1586858432073178,-0.4574581515616558,-0.7701439233147819,-0.09152141883752969,-1.0121102967850335,-0.8118604665246677,3.7593692880658707,-1.0708576361942443,-0.7388053536775582,0.16868176824687345,-0.21916118671384013,-0.9249485049733572,-0.9259609562445232,0.6836887061189925,0.28569861774438,0.45906881612297457,1.083260738032712,-0.706366132079837,-0.3603816034627449,-0.10347023637003373,-0.2826675090402414,-0.06982230996098338,-0.08990216604316528,0.2938705315491539,-1.3644329333334033,5.193124598354461
676,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.105510184769974,-0.45037049749219954,-0.38487494572249287,-0.08291983332196871,-0.49861418156436504,-0.5931105535159905,-1.473659641791888,-0.5719579131110392,0.4880150083868435,-0.2893588991052582,-0.8675257205795706,-0.4566770741432967,-0.7989845397548774,0.21433107428338405,-0.09152141883752969,-0.449455973044335,-0.8118604665246677,-0.254283372769419,-1.0708576361942443,-0.7388053536775582,1.3663769123686882,-0.21916118671384013,-0.29647621636649896,-0.9259609562445232,-0.9948033107701507,-1.0256460837852641,-1.096476359118337,-0.7611264673004798,-0.706366132079837,-0.3603816034627449,-0.10347023637003373,-0.2826675090402414,-0.06982230996098338,-0.08990216604316528,-0.7983123248351097,0.15668792831970232,5.105510184769974
677,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.155336037465061,-0.6391649031682386,-0.05449903699602528,-0.08291983332196871,-0.49861418156436504,1.18132357537875,1.111682117980314,-0.5719579131110392,-0.7505833185287014,-0.2893588991052582,-1.0583748090435448,-1.9071932129640177,-0.09835319927025374,-0.7701439233147819,-0.09152141883752969,-0.7327367957610061,1.0931896549246596,-0.254283372769419,-1.0708576361942443,-0.7388053536775582,0.16868176824687345,-0.21916118671384013,0.3319960722403594,-0.9259609562445232,1.1632578538016047,-1.0256460837852641,-0.7816636450814051,-0.7611264673004798,1.824893447663811,-0.3603816034627449,-0.10347023637003373,-0.2826675090402414,-0.06982230996098338,-0.08990216604316528,2.1141752921895933,0.15668792831970232,5.155336037465061
678,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.360699418460499,0.11601271953591774,-0.2043964523362587,1.3165118152041753,-0.49861418156436504,1.2141834666545785,1.1595588172353548,-0.18067781072973435,1.0525754242946221,-0.2893588991052582,-0.45663885953360234,0.52055887436734,0.3561782438398426,-0.7701439233147819,-0.09152141883752969,-0.3791241825767477,1.0931896549246596,-0.254283372769419,0.7364205590443493,-0.7388053536775582,0.16868176824687345,-0.21916118671384013,-0.29647621636649896,-0.9259609562445232,1.2032219494418224,0.28569861774438,0.3479584464628809,0.3504461787708633,0.9136399989560977,-0.3603816034627449,-0.10347023637003373,-0.2826675090402414,-0.06982230996098338,-0.08990216604316528,1.0219924358053296,0.9172483591462551,5.360699418460499
